0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99
0.5143508315086365,0.31042033433914185,0.28070226311683655,0.25560829043388367,0.25560829043388367,0.25560829043388367,0.25560829043388367,0.25560829043388367,0.25560829043388367,0.25560829043388367,0.25560829043388367,0.24623940885066986,0.24623940885066986,0.24623940885066986,0.24623940885066986,0.24623940885066986,0.24623940885066986,0.24623940885066986,0.22698010504245758,0.22698010504245758,0.22698010504245758,0.22698010504245758,0.22698010504245758,0.22698010504245758,0.22698010504245758,0.22698010504245758,0.22698010504245758,0.22698010504245758,0.22698010504245758,0.22698010504245758,0.22698010504245758,0.22698010504245758,0.22698010504245758,0.22698010504245758,0.22698010504245758,0.22698010504245758,0.22698010504245758,0.22698010504245758,0.22698010504245758,0.22698010504245758,0.22698010504245758,0.22698010504245758,0.22698010504245758,0.22698010504245758,0.22698010504245758,0.22698010504245758,0.22698010504245758,0.22698010504245758,0.22698010504245758,0.22698010504245758,0.22698010504245758,0.22698010504245758,0.22698010504245758,0.22698010504245758,0.22698010504245758,0.22698010504245758,0.22698010504245758,0.22698010504245758,0.22698010504245758,0.22698010504245758,0.22698010504245758,0.22698010504245758,0.22698010504245758,0.22698010504245758,0.22698010504245758,0.22698010504245758,0.22698010504245758,0.22698010504245758,0.22698010504245758,0.22698010504245758,0.22698010504245758,0.22698010504245758,0.22698010504245758,0.22698010504245758,0.22698010504245758,0.22698010504245758,0.22698010504245758,0.22698010504245758,0.22698010504245758,0.22698010504245758,0.22698010504245758,0.22698010504245758,0.22698010504245758,0.22698010504245758,0.22698010504245758,0.22698010504245758,0.22698010504245758,0.22698010504245758,0.22698010504245758,0.22698010504245758,0.22698010504245758,0.22698010504245758,0.22698010504245758,0.22698010504245758,0.22698010504245758,0.22698010504245758,0.22698010504245758,0.22698010504245758,0.22698010504245758,0.22698010504245758
0.4941374659538269,0.24343064427375793,0.24343064427375793,0.24343064427375793,0.24343064427375793,0.24343064427375793,0.24343064427375793,0.24343064427375793,0.24343064427375793,0.24343064427375793,0.24343064427375793,0.24343064427375793,0.24343064427375793,0.24343064427375793,0.24343064427375793,0.24343064427375793,0.24132725596427917,0.24132725596427917,0.24132725596427917,0.24132725596427917,0.24132725596427917,0.24132725596427917,0.24132725596427917,0.24132725596427917,0.24132725596427917,0.24132725596427917,0.24132725596427917,0.24132725596427917,0.24132725596427917,0.24132725596427917,0.24132725596427917,0.24132725596427917,0.24132725596427917,0.24132725596427917,0.24132725596427917,0.24132725596427917,0.24132725596427917,0.24132725596427917,0.24132725596427917,0.24132725596427917,0.24132725596427917,0.24132725596427917,0.24132725596427917,0.24132725596427917,0.24132725596427917,0.24132725596427917,0.24132725596427917,0.24132725596427917,0.24132725596427917,0.24132725596427917,0.24132725596427917,0.24132725596427917,0.24132725596427917,0.24132725596427917,0.24132725596427917,0.24132725596427917,0.24132725596427917,0.24132725596427917,0.23097798228263855,0.23097798228263855,0.23097798228263855,0.23097798228263855,0.23097798228263855,0.23097798228263855,0.23097798228263855,0.23097798228263855,0.23097798228263855,0.23097798228263855,0.23097798228263855,0.23097798228263855,0.23097798228263855,0.23097798228263855,0.23097798228263855,0.23097798228263855,0.23097798228263855,0.23097798228263855,0.23097798228263855,0.23097798228263855,0.23097798228263855,0.23097798228263855,0.23097798228263855,0.23097798228263855,0.23097798228263855,0.23097798228263855,0.23097798228263855,0.23097798228263855,0.23097798228263855,0.23097798228263855,0.23097798228263855,0.23097798228263855,0.23097798228263855,0.23097798228263855,0.23097798228263855,0.23097798228263855,0.23097798228263855,0.23097798228263855,0.23097798228263855,0.23097798228263855,0.23097798228263855,0.23097798228263855
0.35819631814956665,0.30077531933784485,0.30077531933784485,0.30077531933784485,0.2970678508281708,0.2923058271408081,0.2923058271408081,0.2923058271408081,0.2578926384449005,0.2578926384449005,0.2578926384449005,0.2578926384449005,0.2578926384449005,0.2578926384449005,0.2578926384449005,0.2578926384449005,0.2578926384449005,0.2578926384449005,0.2578926384449005,0.2578926384449005,0.24637442827224731,0.24637442827224731,0.24637442827224731,0.24637442827224731,0.24637442827224731,0.24637442827224731,0.24637442827224731,0.24637442827224731,0.24637442827224731,0.24637442827224731,0.24637442827224731,0.24637442827224731,0.24637442827224731,0.24637442827224731,0.24637442827224731,0.24637442827224731,0.24637442827224731,0.24637442827224731,0.24637442827224731,0.24637442827224731,0.24637442827224731,0.24637442827224731,0.24637442827224731,0.24637442827224731,0.24637442827224731,0.24637442827224731,0.24637442827224731,0.24637442827224731,0.24637442827224731,0.24558265507221222,0.24558265507221222,0.24558265507221222,0.24558265507221222,0.24558265507221222,0.24558265507221222,0.24558265507221222,0.24558265507221222,0.24558265507221222,0.24558265507221222,0.24558265507221222,0.24031047523021698,0.24031047523021698,0.24031047523021698,0.24031047523021698,0.24031047523021698,0.24031047523021698,0.24031047523021698,0.24031047523021698,0.24031047523021698,0.24031047523021698,0.24031047523021698,0.24031047523021698,0.24031047523021698,0.24031047523021698,0.24031047523021698,0.24031047523021698,0.24031047523021698,0.24031047523021698,0.24031047523021698,0.24031047523021698,0.24031047523021698,0.24031047523021698,0.24031047523021698,0.24031047523021698,0.24031047523021698,0.24031047523021698,0.24031047523021698,0.24031047523021698,0.24031047523021698,0.24031047523021698,0.24031047523021698,0.24031047523021698,0.24031047523021698,0.24031047523021698,0.24031047523021698,0.24031047523021698,0.24031047523021698,0.24031047523021698,0.24031047523021698,0.24031047523021698
0.421769917011261,0.3722827434539795,0.37167006731033325,0.2849835157394409,0.2849835157394409,0.2849835157394409,0.2849835157394409,0.2849835157394409,0.2849835157394409,0.2849835157394409,0.2693507969379425,0.2693507969379425,0.2693507969379425,0.2693507969379425,0.2451583296060562,0.2451583296060562,0.2451583296060562,0.2451583296060562,0.2451583296060562,0.2451583296060562,0.2451583296060562,0.2451583296060562,0.2451583296060562,0.2451583296060562,0.2451583296060562,0.2451583296060562,0.2451583296060562,0.2451583296060562,0.2451583296060562,0.2451583296060562,0.2451583296060562,0.2451583296060562,0.24050062894821167,0.24050062894821167,0.24050062894821167,0.24050062894821167,0.24050062894821167,0.24050062894821167,0.24050062894821167,0.24050062894821167,0.24050062894821167,0.24050062894821167,0.24050062894821167,0.24050062894821167,0.24050062894821167,0.24050062894821167,0.24050062894821167,0.24050062894821167,0.24050062894821167,0.24050062894821167,0.24050062894821167,0.24050062894821167,0.24050062894821167,0.24050062894821167,0.24050062894821167,0.24050062894821167,0.24050062894821167,0.24050062894821167,0.24050062894821167,0.24050062894821167,0.24050062894821167,0.24050062894821167,0.24050062894821167,0.24050062894821167,0.24050062894821167,0.24050062894821167,0.24050062894821167,0.24050062894821167,0.24050062894821167,0.24050062894821167,0.24050062894821167,0.24050062894821167,0.24050062894821167,0.24050062894821167,0.24050062894821167,0.24050062894821167,0.24050062894821167,0.24050062894821167,0.24050062894821167,0.24050062894821167,0.2368830144405365,0.2368830144405365,0.2368830144405365,0.2368830144405365,0.2368830144405365,0.2368830144405365,0.2368830144405365,0.2368830144405365,0.2368830144405365,0.2368830144405365,0.2368830144405365,0.2368830144405365,0.2368830144405365,0.2368830144405365,0.2368830144405365,0.2368830144405365,0.2368830144405365,0.2368830144405365,0.2368830144405365,0.2368830144405365
0.33354851603507996,0.2523200511932373,0.2506754696369171,0.2506754696369171,0.2506754696369171,0.2506754696369171,0.2506754696369171,0.2506754696369171,0.2506754696369171,0.24709434807300568,0.24709434807300568,0.24709434807300568,0.24709434807300568,0.24709434807300568,0.24709434807300568,0.24709434807300568,0.24709434807300568,0.24709434807300568,0.24709434807300568,0.24709434807300568,0.24709434807300568,0.24709434807300568,0.24709434807300568,0.24709434807300568,0.24709434807300568,0.24709434807300568,0.24709434807300568,0.24204178154468536,0.24204178154468536,0.24204178154468536,0.24204178154468536,0.24204178154468536,0.24204178154468536,0.24204178154468536,0.24204178154468536,0.2362465262413025,0.2362465262413025,0.2362465262413025,0.2362465262413025,0.2362465262413025,0.2362465262413025,0.2362465262413025,0.2362465262413025,0.2362465262413025,0.2362465262413025,0.2362465262413025,0.2362465262413025,0.2362465262413025,0.2362465262413025,0.2362465262413025,0.2362465262413025,0.2362465262413025,0.2362465262413025,0.2362465262413025,0.2362465262413025,0.2362465262413025,0.2362465262413025,0.2362465262413025,0.2362465262413025,0.2362465262413025,0.2362465262413025,0.2362465262413025,0.2362465262413025,0.2362465262413025,0.2362465262413025,0.2362465262413025,0.2362465262413025,0.2362465262413025,0.2362465262413025,0.22711685299873352,0.22711685299873352,0.22711685299873352,0.22711685299873352,0.22711685299873352,0.22711685299873352,0.22711685299873352,0.22711685299873352,0.22711685299873352,0.22711685299873352,0.22711685299873352,0.22711685299873352,0.22711685299873352,0.22711685299873352,0.22711685299873352,0.22711685299873352,0.22711685299873352,0.22711685299873352,0.22711685299873352,0.22711685299873352,0.22711685299873352,0.22711685299873352,0.22711685299873352,0.22711685299873352,0.22711685299873352,0.22711685299873352,0.22711685299873352,0.22711685299873352,0.22711685299873352,0.22711685299873352,0.22711685299873352
0.2888733744621277,0.2888733744621277,0.2888733744621277,0.2888733744621277,0.2888733744621277,0.2888733744621277,0.2734626829624176,0.2734626829624176,0.2734626829624176,0.2734626829624176,0.2734626829624176,0.2734626829624176,0.2734626829624176,0.2734626829624176,0.2734626829624176,0.2734626829624176,0.2734626829624176,0.2734626829624176,0.2734626829624176,0.2734626829624176,0.2734626829624176,0.2734626829624176,0.2734626829624176,0.2734626829624176,0.2734626829624176,0.2734626829624176,0.2734626829624176,0.2734626829624176,0.2734626829624176,0.2734626829624176,0.2734626829624176,0.2734626829624176,0.2734626829624176,0.2734626829624176,0.2734626829624176,0.26456424593925476,0.26456424593925476,0.26456424593925476,0.26456424593925476,0.26456424593925476,0.26456424593925476,0.2364983856678009,0.2364983856678009,0.2364983856678009,0.2364983856678009,0.2364983856678009,0.2364983856678009,0.2364983856678009,0.2364983856678009,0.2364983856678009,0.2364983856678009,0.2364983856678009,0.2364983856678009,0.2364983856678009,0.2364983856678009,0.2364983856678009,0.2364983856678009,0.2364983856678009,0.2364983856678009,0.2364983856678009,0.2364983856678009,0.2364983856678009,0.2364983856678009,0.2364983856678009,0.2364983856678009,0.2364983856678009,0.2364983856678009,0.2364983856678009,0.2364983856678009,0.23459979891777039,0.23459979891777039,0.23459979891777039,0.23459979891777039,0.23459979891777039,0.23000723123550415,0.23000723123550415,0.23000723123550415,0.23000723123550415,0.23000723123550415,0.23000723123550415,0.23000723123550415,0.23000723123550415,0.23000723123550415,0.23000723123550415,0.23000723123550415,0.23000723123550415,0.23000723123550415,0.23000723123550415,0.23000723123550415,0.23000723123550415,0.23000723123550415,0.23000723123550415,0.23000723123550415,0.23000723123550415,0.23000723123550415,0.23000723123550415,0.23000723123550415,0.23000723123550415,0.23000723123550415,0.23000723123550415
0.3676236867904663,0.24478179216384888,0.24478179216384888,0.24478179216384888,0.24478179216384888,0.24478179216384888,0.24478179216384888,0.24478179216384888,0.24478179216384888,0.24478179216384888,0.24478179216384888,0.24478179216384888,0.24478179216384888,0.24478179216384888,0.24478179216384888,0.24478179216384888,0.24478179216384888,0.24478179216384888,0.24478179216384888,0.24478179216384888,0.24478179216384888,0.24478179216384888,0.24478179216384888,0.24478179216384888,0.24478179216384888,0.24478179216384888,0.24478179216384888,0.24478179216384888,0.24478179216384888,0.24478179216384888,0.24478179216384888,0.24478179216384888,0.24478179216384888,0.24478179216384888,0.24478179216384888,0.24478179216384888,0.24478179216384888,0.24478179216384888,0.24478179216384888,0.24478179216384888,0.24478179216384888,0.24478179216384888,0.24478179216384888,0.24478179216384888,0.24478179216384888,0.24478179216384888,0.24478179216384888,0.24478179216384888,0.24478179216384888,0.24478179216384888,0.24478179216384888,0.24478179216384888,0.24478179216384888,0.24478179216384888,0.24478179216384888,0.24478179216384888,0.24478179216384888,0.24478179216384888,0.24478179216384888,0.24478179216384888,0.2362884134054184,0.2362884134054184,0.2362884134054184,0.2362884134054184,0.2362884134054184,0.2362884134054184,0.2362884134054184,0.2362884134054184,0.2362884134054184,0.2362884134054184,0.2362884134054184,0.2362884134054184,0.2362884134054184,0.2362884134054184,0.2362884134054184,0.2362884134054184,0.2362884134054184,0.2362884134054184,0.2362884134054184,0.2362884134054184,0.2362884134054184,0.2362884134054184,0.2362884134054184,0.2362884134054184,0.2362884134054184,0.2362884134054184,0.2362884134054184,0.2362884134054184,0.2362884134054184,0.2362884134054184,0.2362884134054184,0.2362884134054184,0.2362884134054184,0.2362884134054184,0.2362884134054184,0.2362884134054184,0.2362884134054184,0.2362884134054184,0.2362884134054184,0.2362884134054184
0.29348012804985046,0.29348012804985046,0.29348012804985046,0.27852821350097656,0.27852821350097656,0.27852821350097656,0.27852821350097656,0.27852821350097656,0.2622367739677429,0.2622367739677429,0.2622367739677429,0.2622367739677429,0.25733423233032227,0.22980473935604095,0.22980473935604095,0.22980473935604095,0.22980473935604095,0.22980473935604095,0.22980473935604095,0.22980473935604095,0.22980473935604095,0.22980473935604095,0.22980473935604095,0.22980473935604095,0.22980473935604095,0.22980473935604095,0.22980473935604095,0.22980473935604095,0.22980473935604095,0.22980473935604095,0.22980473935604095,0.22980473935604095,0.22980473935604095,0.22980473935604095,0.22980473935604095,0.22980473935604095,0.22980473935604095,0.22980473935604095,0.22980473935604095,0.22980473935604095,0.22980473935604095,0.22980473935604095,0.22980473935604095,0.22980473935604095,0.22980473935604095,0.22980473935604095,0.22980473935604095,0.22980473935604095,0.22980473935604095,0.22942985594272614,0.22942985594272614,0.22942985594272614,0.22942985594272614,0.22942985594272614,0.22942985594272614,0.22942985594272614,0.22942985594272614,0.22942985594272614,0.22942985594272614,0.22942985594272614,0.22942985594272614,0.22942985594272614,0.22942985594272614,0.22942985594272614,0.22942985594272614,0.22942985594272614,0.22942985594272614,0.22942985594272614,0.22942985594272614,0.22942985594272614,0.22942985594272614,0.22942985594272614,0.22942985594272614,0.22942985594272614,0.22942985594272614,0.22942985594272614,0.22942985594272614,0.22942985594272614,0.22942985594272614,0.22942985594272614,0.22942985594272614,0.22942985594272614,0.22942985594272614,0.22942985594272614,0.22942985594272614,0.22942985594272614,0.22942985594272614,0.22942985594272614,0.22942985594272614,0.22942985594272614,0.22942985594272614,0.22942985594272614,0.22942985594272614,0.22942985594272614,0.22942985594272614,0.22942985594272614,0.22942985594272614,0.22942985594272614,0.22942985594272614,0.22942985594272614
0.2996450364589691,0.2996450364589691,0.28591060638427734,0.28591060638427734,0.28591060638427734,0.28591060638427734,0.28591060638427734,0.28093162178993225,0.25370022654533386,0.25370022654533386,0.25370022654533386,0.25370022654533386,0.24845485389232635,0.24845485389232635,0.24845485389232635,0.24845485389232635,0.24845485389232635,0.24845485389232635,0.24845485389232635,0.24290230870246887,0.23842601478099823,0.23766832053661346,0.23766832053661346,0.23766832053661346,0.23766832053661346,0.23766832053661346,0.23766832053661346,0.23766832053661346,0.23766832053661346,0.23766832053661346,0.23766832053661346,0.23766832053661346,0.23766832053661346,0.23766832053661346,0.23766832053661346,0.23766832053661346,0.23766832053661346,0.23766832053661346,0.23766832053661346,0.23766832053661346,0.23766832053661346,0.23766832053661346,0.23766832053661346,0.23766832053661346,0.23766832053661346,0.23766832053661346,0.23766832053661346,0.23766832053661346,0.23766832053661346,0.23766832053661346,0.23766832053661346,0.23766832053661346,0.23766832053661346,0.23766832053661346,0.23766832053661346,0.23766832053661346,0.23661528527736664,0.23063328862190247,0.23063328862190247,0.23063328862190247,0.23063328862190247,0.23063328862190247,0.23063328862190247,0.23063328862190247,0.23063328862190247,0.23063328862190247,0.23063328862190247,0.23063328862190247,0.23063328862190247,0.23063328862190247,0.23063328862190247,0.23063328862190247,0.23063328862190247,0.23063328862190247,0.23063328862190247,0.23063328862190247,0.23063328862190247,0.23063328862190247,0.23063328862190247,0.23063328862190247,0.23063328862190247,0.23063328862190247,0.23063328862190247,0.23063328862190247,0.23063328862190247,0.23063328862190247,0.23063328862190247,0.23063328862190247,0.23063328862190247,0.23063328862190247,0.23063328862190247,0.23063328862190247,0.23063328862190247,0.23063328862190247,0.23063328862190247,0.23063328862190247,0.23063328862190247,0.23063328862190247,0.23063328862190247,0.23063328862190247
0.35738086700439453,0.34468722343444824,0.3402435779571533,0.2651771605014801,0.2651771605014801,0.2651771605014801,0.2651771605014801,0.2651771605014801,0.2651771605014801,0.2651771605014801,0.2651771605014801,0.2494305521249771,0.2494305521249771,0.2494305521249771,0.2494305521249771,0.2494305521249771,0.2494305521249771,0.2494305521249771,0.2494305521249771,0.2494305521249771,0.238454207777977,0.238454207777977,0.238454207777977,0.238454207777977,0.238454207777977,0.238454207777977,0.238454207777977,0.238454207777977,0.238454207777977,0.238454207777977,0.238454207777977,0.238454207777977,0.238454207777977,0.238454207777977,0.238454207777977,0.238454207777977,0.238454207777977,0.238454207777977,0.238454207777977,0.238454207777977,0.238454207777977,0.238454207777977,0.238454207777977,0.238454207777977,0.238454207777977,0.238454207777977,0.238454207777977,0.238454207777977,0.238454207777977,0.238454207777977,0.238454207777977,0.238454207777977,0.238454207777977,0.238454207777977,0.238454207777977,0.238454207777977,0.238454207777977,0.238454207777977,0.238454207777977,0.238454207777977,0.238454207777977,0.238454207777977,0.238454207777977,0.238454207777977,0.238454207777977,0.238454207777977,0.238454207777977,0.238454207777977,0.238454207777977,0.238454207777977,0.238454207777977,0.238454207777977,0.238454207777977,0.238454207777977,0.238454207777977,0.238454207777977,0.238454207777977,0.238454207777977,0.238454207777977,0.238454207777977,0.238454207777977,0.238454207777977,0.238454207777977,0.238454207777977,0.238454207777977,0.238454207777977,0.238454207777977,0.238454207777977,0.238454207777977,0.238454207777977,0.238454207777977,0.238454207777977,0.238454207777977,0.238454207777977,0.238454207777977,0.238454207777977,0.238454207777977,0.238454207777977,0.238454207777977,0.238454207777977
