Funcion,Algoritmo,Mejor Aptitud,Tiempo
rosenbrock,Algoritmo Genetico (Reemplazo de los peores),0.0,1.953592300415039
rosenbrock,Recocido Simulado (Logaritmico),202.0,0.0
rosenbrock,Recocido Simulado (Decremento Lento),0.0,0.015006303787231445
rosenbrock,Algoritmo Genetico (Generacional),9.0,2.228679895401001
rosenbrock,Algoritmo Genetico (Elitismo),0.0,1.9565198421478271
rosenbrock,Algoritmo Genetico (Reemplazo de los peores),9.0,1.9313876628875732
rosenbrock,Recocido Simulado (Logaritmico),202.0,0.0
rosenbrock,Recocido Simulado (Decremento Lento),0.0,0.015839099884033203
rosenbrock,Algoritmo Genetico (Generacional),0.0,1.9048633575439453
rosenbrock,Algoritmo Genetico (Elitismo),9.0,1.9225127696990967
rosenbrock,Algoritmo Genetico (Reemplazo de los peores),0.0,1.929492473602295
rosenbrock,Recocido Simulado (Logaritmico),204.0,0.0
rosenbrock,Recocido Simulado (Decremento Lento),0.0,0.016666650772094727
rosenbrock,Algoritmo Genetico (Generacional),0.0,1.9014496803283691
rosenbrock,Algoritmo Genetico (Elitismo),0.0,1.8703398704528809
rosenbrock,Algoritmo Genetico (Reemplazo de los peores),9.0,1.875067949295044
rosenbrock,Recocido Simulado (Logaritmico),306.0,0.0009987354278564453
rosenbrock,Recocido Simulado (Decremento Lento),0.0,0.014322757720947266
rosenbrock,Algoritmo Genetico (Generacional),9.0,1.886188268661499
rosenbrock,Algoritmo Genetico (Elitismo),9.0,2.0091280937194824
rosenbrock,Algoritmo Genetico (Reemplazo de los peores),0.0,1.8800430297851562
rosenbrock,Recocido Simulado (Logaritmico),304.0,0.0
rosenbrock,Recocido Simulado (Decremento Lento),0.0,0.014441728591918945
rosenbrock,Algoritmo Genetico (Generacional),0.0,1.8467223644256592
rosenbrock,Algoritmo Genetico (Elitismo),0.0,1.9518189430236816
rosenbrock,Algoritmo Genetico (Reemplazo de los peores),0.0,1.8813459873199463
rosenbrock,Recocido Simulado (Logaritmico),403.0,0.0
rosenbrock,Recocido Simulado (Decremento Lento),0.0,0.014586925506591797
rosenbrock,Algoritmo Genetico (Generacional),0.0,1.8572752475738525
rosenbrock,Algoritmo Genetico (Elitismo),0.0,1.852954387664795
rosenbrock,Algoritmo Genetico (Reemplazo de los peores),0.0,1.8516080379486084
rosenbrock,Recocido Simulado (Logaritmico),0.0,0.000995635986328125
rosenbrock,Recocido Simulado (Decremento Lento),0.0,0.013667106628417969
rosenbrock,Algoritmo Genetico (Generacional),0.0,1.8656532764434814
rosenbrock,Algoritmo Genetico (Elitismo),0.0,1.848583698272705
rosenbrock,Algoritmo Genetico (Reemplazo de los peores),0.0,1.8567607402801514
rosenbrock,Recocido Simulado (Logaritmico),103.0,0.0010304450988769531
rosenbrock,Recocido Simulado (Decremento Lento),0.0,0.01326441764831543
rosenbrock,Algoritmo Genetico (Generacional),0.0,1.8490078449249268
rosenbrock,Algoritmo Genetico (Elitismo),9.0,1.8588769435882568
rosenbrock,Algoritmo Genetico (Reemplazo de los peores),0.0,1.8642792701721191
rosenbrock,Recocido Simulado (Logaritmico),403.0,0.0
rosenbrock,Recocido Simulado (Decremento Lento),0.0,0.013278007507324219
